迭代次数,距离组件,时间组件,负载组件,生存概率组件
366,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
367,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
368,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
369,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
370,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
371,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
372,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
373,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
374,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
375,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
376,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
377,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
378,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
379,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
380,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
381,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
382,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
383,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
384,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
385,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
386,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
387,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
388,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
389,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
390,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
391,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
392,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
393,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
394,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
395,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
396,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
397,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
398,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
399,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
400,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
401,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
402,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
403,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
404,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
405,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
406,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
407,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
408,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
409,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
410,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
411,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
412,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
413,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
414,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
415,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
416,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
417,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
418,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
419,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
420,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
421,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
422,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
423,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
424,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
425,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
426,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
427,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
428,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
429,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
430,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
431,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
432,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
433,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
434,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
435,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
436,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
437,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
438,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
439,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
440,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
441,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
442,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
443,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
444,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
445,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
446,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
447,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
448,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
449,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
450,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
451,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
452,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
453,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
454,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
455,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
456,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
457,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
458,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
459,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
460,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
461,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
462,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
463,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
464,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
465,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
466,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
467,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
468,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
469,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
470,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
471,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
472,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
473,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
474,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
475,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
476,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
477,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
478,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
479,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
480,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
481,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
482,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
483,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
484,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
485,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
486,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
487,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
488,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
489,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
490,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
491,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
492,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
493,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
494,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
495,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
496,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
497,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
498,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
499,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
500,0.5387047755719971,0.7004988876423629,0.3333333333333333,0.7808219576512637
